id,source,name,description,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighborhood,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
881231531131351091,city scrape,Rental unit in Den Haag · ★4.86 · 1 bedroom · 1 bed · 1 bath,,143106140,Stella,2017-07-29,"The Hague, Netherlands",100%,100%,f,1,,Wijk 14 Bohemen en Meer en Bos,52.067457274162855,4.243260822753894,Entire rental unit,Entire home/apt,2,1,$134.00,2,365,7,4.86
883793649072220860,city scrape,Rental unit in Den Haag · ★5.0 · 3 bedrooms · 2 beds · 1 bath,,9117318,Louise,2013-09-29,"The Hague, Netherlands",67%,36%,f,1,,Wijk 27 Stationsbuurt,52.0726684,4.3173208,Entire rental unit,Entire home/apt,4,2,$220.00,4,30,3,5.0
883926799484100079,city scrape,Rental unit in Den Haag · 2 bedrooms · 2 beds · 1 bath,,135318611,Lennard,2017-06-16,"The Hague, Netherlands",100%,100%,f,2,,Wijk 19 Vruchtenbuurt,52.0657928,4.2529734,Entire rental unit,Entire home/apt,4,2,,1,365,0,
888916383428009681,city scrape,Condo in Den Haag · ★4.64 · 1 bedroom · 1 bed · 1.5 baths,,491319778,Leon,2022-12-13,"The Hague, Netherlands",100%,100%,f,1,,Wijk 38 Laakkwartier en Spoorwijk,52.06107,4.33288,Private room in condo,Private room,4,1,$58.00,2,1125,39,4.64
891015266955594685,city scrape,Home in Den Haag · 4 bedrooms · 4 beds · 2 baths,,248712745,Sebastian,2019-03-13,,100%,100%,f,1,,Wijk 16 Kraayenstein en Vroondaal,52.03799,4.23242,Entire home,Entire home/apt,6,4,$425.00,3,30,0,
891048759221335240,previous scrape,Home in Den Haag · 2 bedrooms · 2 beds · 1 bath,,58064498,Suus,2016-02-09,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 07 Scheveningen,52.10257,4.2795,Entire home,Entire home/apt,4,2,,3,31,2,4.0
892596349514857029,city scrape,Home in Den Haag · ★4.50 · 3 bedrooms · 3 beds · 1 bath,,112924710,Basil,2017-01-23,"Amsterdam, Netherlands",100%,71%,f,1,,Wijk 02 Belgisch Park,52.11087717864957,4.289027899503708,Entire home,Entire home/apt,5,3,$199.00,2,14,4,4.5
893181897302940834,previous scrape,Rental unit in Den Haag · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,,515149252,Daniëlle,2023-05-17,,N/A,80%,f,1,,Wijk 20 Valkenboskwartier,52.07498,4.27293,Entire rental unit,Entire home/apt,5,4,,4,14,4,5.0
893399116218781938,city scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,22403594,Sophie,2014-10-11,"The Hague, Netherlands",100%,100%,f,1,,Wijk 26 Bezuidenhout,52.0850106,4.3475481,Entire condo,Entire home/apt,2,1,$149.00,3,365,5,5.0
896037728651817121,city scrape,Rental unit in Den Haag · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,,18778526,Songda,2014-07-24,"The Hague, Netherlands",100%,56%,f,1,,Wijk 22 Zeeheldenkwartier,52.08202637695999,4.2919934848631645,Entire rental unit,Entire home/apt,2,1,$80.00,1,365,4,4.75
896145207128993402,city scrape,Home in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,,83278629,Elise,2016-07-12,"The Hague, Netherlands",90%,20%,f,1,,Wijk 07 Scheveningen,52.10567,4.28074,Entire home,Entire home/apt,4,2,$184.00,3,365,3,5.0
896157522183628251,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 3 baths,,53894303,Roderick,2016-01-09,"The Hague, Netherlands",100%,75%,f,2,,Wijk 22 Zeeheldenkwartier,52.08614,4.29807,Entire home,Entire home/apt,8,4,$450.00,3,28,3,5.0
896275913209134686,city scrape,Rental unit in Den Haag · ★4.60 · 1 bedroom · 1 bed · 1 bath,,129563794,Florine,2017-05-09,"The Hague, Netherlands",N/A,50%,f,1,,Wijk 07 Scheveningen,52.10385,4.28036,Entire rental unit,Entire home/apt,2,1,$100.00,8,9,5,4.6
896343391037172627,city scrape,Home in Den Haag · 5 bedrooms · 4 beds · 2 baths,,7734052,Tjeerd,2013-07-26,"The Hague, Netherlands",100%,100%,f,3,,Wijk 04 Benoordenhout,52.10211,4.31594,Entire home,Entire home/apt,7,4,$395.00,7,365,2,5.0
896768831585375964,previous scrape,Home in Den Haag · 3 bedrooms · 7 beds · 2 baths,,515929179,Sabine,2023-05-22,,100%,50%,f,1,,Wijk 15 Kijkduin en Ockenburgh,52.0555143,4.2125286,Entire home,Entire home/apt,7,7,$215.00,6,365,2,5.0
897104313511315159,previous scrape,Home in Den Haag · 3 bedrooms · 3 beds · 2.5 baths,,8656929,Anton,2013-09-05,"The Hague, Netherlands",N/A,100%,f,2,,Wijk 16 Kraayenstein en Vroondaal,52.03622,4.22548,Entire home,Entire home/apt,6,3,,5,14,2,5.0
898219780369778573,city scrape,Rental unit in Den Haag · ★4.88 · 1 bedroom · 1 bed · 1 bath,,7644807,Natasha,2013-07-22,"The Hague, Netherlands",100%,77%,t,5,,Wijk 13 Vogelwijk,52.08986,4.26282,Entire rental unit,Entire home/apt,4,1,$100.00,2,365,8,4.88
900495125960230268,previous scrape,Rental unit in Den Haag · 2 bedrooms · 2 beds · 1 bath,,61962830,Robbert,2016-03-07,"The Hague, Netherlands",100%,38%,f,2,,Wijk 11 Duinoord,52.08025,4.27859,Entire rental unit,Entire home/apt,4,2,$195.00,6,30,1,5.0
901189511471282007,city scrape,Rental unit in Den Haag · 2 bedrooms · 1 bed · 1 bath,,8418634,Gé,2013-08-26,"The Hague, Netherlands",100%,86%,f,1,,Wijk 09 Geuzen- en Statenkwartier,52.0874975,4.275420899999999,Entire rental unit,Entire home/apt,2,1,$180.00,4,31,2,5.0
902069959438920854,previous scrape,Home in Den Haag · 2 bedrooms · 1 bed · 1 bath,,280369950,Jessica,2019-07-29,"The Hague, Netherlands",N/A,0%,f,2,,Wijk 07 Scheveningen,52.10664,4.28062,Entire home,Entire home/apt,3,1,$220.00,6,365,0,
902703119665600579,city scrape,Home in Den Haag · 2 bedrooms · 2 beds · 1 bath,,465702418,Anne,2022-06-23,,100%,100%,f,2,,Wijk 31 Rustenburg en Oostbroek,52.06517,4.2844,Entire home,Entire home/apt,4,2,$140.00,1,500,2,5.0
902712471795193427,city scrape,Home in Den Haag · 2 bedrooms · 4 beds · 1 bath,,6752277,Henricus,2013-06-05,"The Hague, Netherlands",N/A,N/A,f,4,,Wijk 23 Willemspark,52.087976,4.308433,Entire home,Entire home/apt,5,4,$240.00,14,21,0,
902816379436528156,city scrape,Home in Den Haag · ★4.75 · 4 bedrooms · 4 beds · 1.5 baths,,20442268,Sam,2014-08-23,"The Hague, Netherlands",100%,69%,f,1,,Wijk 44 Leidschenveen,52.0652108,4.3985344,Entire home,Entire home/apt,4,4,$215.00,2,30,4,4.75
903331940627976858,city scrape,Home in Den Haag · 3 bedrooms · 4 beds · 2 baths,,7285547,Kim,2013-07-04,"The Hague, Netherlands",100%,50%,f,1,,Wijk 07 Scheveningen,52.10780500957168,4.27562023862305,Entire home,Entire home/apt,5,4,$235.00,5,21,2,5.0
903597547707693735,city scrape,Rental unit in Den Haag · ★4.83 · 3 bedrooms · 3 beds · 1.5 baths,,516552373,Brigitte,2023-05-25,"The Hague, Netherlands",100%,86%,f,1,,Wijk 04 Benoordenhout,52.10259509999999,4.3193026,Entire rental unit,Entire home/apt,6,3,$230.00,2,4,6,4.83
905496995784513294,city scrape,Home in Den Haag · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,,415129986,Lennart,2021-07-25,,100%,63%,f,2,,Wijk 20 Valkenboskwartier,52.07296,4.27037,Entire home,Entire home/apt,4,3,$160.00,5,30,3,4.67
905583634687355880,city scrape,Home in Den Haag · 3 bedrooms · 3 beds · 1.5 baths,,147203277,Dian,2017-08-22,"Rotterdam, Netherlands",100%,100%,f,1,,Wijk 16 Kraayenstein en Vroondaal,52.0399,4.23146,Entire home,Entire home/apt,6,3,$249.00,3,61,2,5.0
905822954290232322,previous scrape,Home in Den Haag · ★4.67 · 4 bedrooms · 5 beds · 2 baths,,205495699,Lutz,2018-07-27,"The Hague, Netherlands",N/A,75%,f,1,,Wijk 05 Archipelbuurt,52.09126,4.3016,Entire home,Entire home/apt,7,5,,5,30,3,4.67
906604232236809682,city scrape,Home in Den Haag · 4 bedrooms · 6 beds · 2.5 baths,,510950465,Johan,2023-04-20,"The Hague, Netherlands",0%,100%,f,2,,Wijk 07 Scheveningen,52.09593,4.25999,Entire home,Entire home/apt,8,6,$850.00,5,365,1,5.0
906890479688946306,city scrape,Rental unit in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,,5843556,Femke,2013-04-09,"The Hague, Netherlands",83%,76%,t,2,,Wijk 26 Bezuidenhout,52.08469976062331,4.346352899760931,Private room in rental unit,Private room,2,1,$60.00,1,7,16,5.0
907805184180899994,city scrape,Condo in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,,79031720,Sara Leona,2016-06-21,"The Hague, Netherlands",100%,83%,f,1,,Wijk 07 Scheveningen,52.10796284245357,4.276884384655744,Entire condo,Entire home/apt,3,2,$150.00,3,7,3,5.0
907997249843963717,city scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,138966176,Dorine,2017-07-06,"The Hague, Netherlands",100%,100%,f,1,,Wijk 20 Valkenboskwartier,52.07558119999999,4.278892799999999,Entire condo,Entire home/apt,2,1,$100.00,2,6,3,5.0
908377131327447928,city scrape,Home in Den Haag · 1 bedroom · 1 bed · 1 bath,,518680047,Daniël,2023-06-07,,N/A,67%,f,1,,Wijk 07 Scheveningen,52.10696,4.27427,Entire home,Entire home/apt,2,1,$124.00,7,30,1,4.0
908459613630032533,city scrape,Rental unit in Den Haag · ★2.67 · 1 bedroom · 2 beds · 1 shared bath,,429552356,Farid,2021-10-29,,100%,98%,f,4,,Wijk 30 Transvaalkwartier,52.07116226850974,4.287234507501125,Shared room in rental unit,Shared room,2,2,$26.00,1,365,9,2.67
908527075785696349,city scrape,Home in Den Haag · 3 bedrooms · 3 beds · 1 bath,,26548530,Marieke,2015-01-22,"The Hague, Netherlands",N/A,0%,f,2,,Wijk 07 Scheveningen,52.10814329999999,4.2855019,Entire home,Entire home/apt,5,3,$395.00,7,21,0,
908539180901786514,city scrape,Rental unit in Den Haag · 1 bedroom · 2 beds · 1 shared bath,,429552356,Farid,2021-10-29,,100%,98%,f,4,,Wijk 21 Regentessekwartier,52.07151632269359,4.287220533017572,Shared room in rental unit,Shared room,2,2,$25.00,1,365,1,3.0
908539825906038270,city scrape,Rental unit in Den Haag · ★3.75 · 1 bedroom · 2 beds · 1 shared bath,,429552356,Farid,2021-10-29,,100%,98%,f,4,,Wijk 30 Transvaalkwartier,52.07209,4.28911,Shared room in rental unit,Shared room,2,2,$26.00,1,365,7,3.75
909523418261341235,city scrape,Hotel in Den Haag · ★4.80 · 1 bedroom · 3 beds · 1 bath,,507209846,Auke,2023-03-26,,80%,84%,f,5,,Wijk 07 Scheveningen,52.11176,4.28099,Room in hotel,Private room,4,3,$200.00,2,365,5,4.8
910179674325911110,city scrape,Hotel in Den Haag · 1 bedroom · 1 bed · 1 bath,,507209846,Auke,2023-03-26,,80%,84%,f,5,,Wijk 07 Scheveningen,52.11049,4.28112,Room in hotel,Private room,2,1,$124.00,2,365,0,
911306544214454369,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,,150823110,Robert,2017-09-16,Netherlands,100%,95%,t,2,,Wijk 38 Laakkwartier en Spoorwijk,52.06408,4.32731,Entire home,Entire home/apt,6,4,$318.00,2,14,12,5.0
911585047604273817,city scrape,Home in Den Haag · ★4.80 · 3 bedrooms · 4 beds · 1 bath,,182772126,Durmus,2018-04-06,,100%,94%,t,1,,Wijk 29 Schildersbuurt,52.0626282,4.3046783,Entire home,Entire home/apt,6,4,$180.00,2,1125,10,4.8
912055519269142479,city scrape,Home in Den Haag · 3 bedrooms · 4 beds · 2.5 baths,,23266907,Philip,2014-11-02,"Rome, Italy",83%,100%,f,2,,Wijk 13 Vogelwijk,52.078392449366234,4.249949070747653,Entire home,Entire home/apt,5,4,$248.00,4,365,2,5.0
912777552719435515,city scrape,Home in Den Haag · 4 bedrooms · 5 beds · 2.5 baths,,519742655,Luc,2023-06-13,"The Hague, Netherlands",N/A,100%,f,2,,Wijk 13 Vogelwijk,52.07867460000001,4.2490215,Entire home,Entire home/apt,6,5,$255.00,10,21,1,5.0
912803741278413836,city scrape,Rental unit in Den Haag · ★4.17 · 1 bedroom · 1 bed · 1 bath,,114687640,Stan,2017-02-03,"Elburg, Netherlands",N/A,69%,f,1,,Wijk 14 Bohemen en Meer en Bos,52.06779,4.24419,Entire rental unit,Entire home/apt,2,1,$132.00,1,365,6,4.17
912956565101092719,city scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1 bath,,46236773,Eef,2015-10-10,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 07 Scheveningen,52.09546,4.26853,Entire rental unit,Entire home/apt,2,1,$257.00,5,365,0,
913616871755267965,city scrape,Hotel in Den Haag · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.07409097859602,4.304493926983652,Shared room in hotel,Shared room,1,1,$40.00,1,365,41,4.63
913624882628637660,city scrape,Hotel in Den Haag · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,,482179193,Niek,2022-10-04,"The Hague, Netherlands",97%,98%,f,16,,Wijk 28 Centrum,52.07407778980845,4.304472469311533,Shared room in hotel,Shared room,1,1,$32.00,1,365,7,4.57
914333014563697751,city scrape,Rental unit in Den Haag · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,,423528973,Kasia,2021-09-18,"The Hague, Netherlands",100%,90%,f,1,,Wijk 21 Regentessekwartier,52.07498875167754,4.284411482512951,Entire rental unit,Entire home/apt,2,1,$85.00,2,30,7,4.71
914341691315173586,city scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1 shared bath,,3586043,Maxine,2012-09-16,"The Hague, Netherlands",100%,88%,f,6,,Wijk 20 Valkenboskwartier,52.070165399883365,4.269685484468937,Private room in rental unit,Private room,1,1,$40.00,14,365,2,4.5
914520842259228936,city scrape,Hotel in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,507209846,Auke,2023-03-26,,80%,84%,f,5,,Wijk 07 Scheveningen,52.11201,4.28109,Room in hotel,Private room,2,1,$175.00,2,365,3,5.0
914561500445666723,previous scrape,Home in Den Haag · 3 bedrooms · 4 beds · 2 baths,,45880338,Merel,2015-10-06,Netherlands,N/A,100%,f,1,,Wijk 07 Scheveningen,52.10209,4.27324,Entire home,Entire home/apt,5,4,,5,21,1,5.0
914596754342051421,city scrape,Condo in Den Haag · 4 bedrooms · 3 beds · 1 bath,,19212120,Gijs,2014-07-31,"Breda, Netherlands",N/A,0%,f,1,,Wijk 18 Waldeck,52.06278,4.25792,Entire condo,Entire home/apt,5,3,$195.00,3,20,0,
915775015443613185,city scrape,Home in Den Haag · 3 bedrooms · 4 beds · 3 baths,,4126165,Eva,2012-11-12,"The Hague, Netherlands",100%,100%,f,1,,Wijk 21 Regentessekwartier,52.07917,4.28027,Entire home,Entire home/apt,6,4,$215.00,8,30,2,5.0
916567317464237921,city scrape,Home in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,210953583,Demi,2018-08-21,"The Hague, Netherlands",100%,100%,f,1,,Wijk 07 Scheveningen,52.10499,4.28268,Entire home,Entire home/apt,2,1,$170.00,2,8,3,5.0
916583943536154794,city scrape,Rental unit in Den Haag · ★4.71 · 2 bedrooms · 2 beds · 1 bath,,16342608,Pauline,2014-06-03,,100%,64%,f,1,,Wijk 19 Vruchtenbuurt,52.06638,4.25685,Entire rental unit,Entire home/apt,4,2,$154.00,3,3,7,4.71
917786621498026422,city scrape,Rental unit in Den Haag · 2 bedrooms · 2 beds · 1 bath,,11086551,Nick,2014-01-07,Monaco,50%,33%,f,6,,Wijk 28 Centrum,52.086170330727114,4.311124262027305,Entire rental unit,Entire home/apt,4,2,$120.00,30,365,0,
917900649971381564,city scrape,Condo in Den Haag · 1 bedroom · 1 bed · 1 bath,,146008321,Daan En Pieternel,2017-08-14,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 07 Scheveningen,52.100826087143915,4.270909604229733,Entire condo,Entire home/apt,2,1,$175.00,1,10,2,5.0
918078847443873150,city scrape,Home in Den Haag · 3 bedrooms · 3 beds · 2 baths,,3935925,Casper,2012-10-21,"Amsterdam, Netherlands",N/A,0%,f,3,,Wijk 13 Vogelwijk,52.08341193657616,4.263680324685163,Entire home,Entire home/apt,4,3,$340.00,7,365,0,
918926093768379157,city scrape,Home in Den Haag · 2 bedrooms · 2 beds · 1.5 baths,,116579672,Pascal,2017-02-15,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.07142863396731,4.251363599612141,Entire home,Entire home/apt,4,2,$225.00,4,30,2,5.0
920111886878659905,city scrape,Home in Den Haag · 2 bedrooms · 3 beds · 1 bath,,192115630,Pauline,2018-05-28,Netherlands,N/A,100%,f,1,,Wijk 20 Valkenboskwartier,52.07587449447844,4.2706061044537,Entire home,Entire home/apt,6,3,$146.00,14,365,0,
920164160919843859,city scrape,Home in Den Haag · 4 bedrooms · 5 beds · 1.5 baths,,11599350,Esther,2014-01-24,"The Hague, Netherlands",N/A,86%,f,2,,Wijk 21 Regentessekwartier,52.077054396843224,4.283772011639417,Entire home,Entire home/apt,5,5,$279.00,4,365,0,
920166585287362736,city scrape,Rental unit in Den Haag · ★4.67 · 2 bedrooms · 4 beds · 1 bath,,301049614,Surreal Estate,2019-10-08,,78%,54%,f,7,,Wijk 02 Belgisch Park,52.11736799481247,4.286782358371982,Entire rental unit,Entire home/apt,4,4,$85.00,30,365,6,4.67
921768226257899084,previous scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,7235576,Laura,2013-07-02,"The Hague, Netherlands",50%,100%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.08105256687393,4.27246779069336,Entire condo,Entire home/apt,2,1,$139.00,3,365,3,5.0
923064961120791744,city scrape,Home in Voorburg · ★5.0 · 2 bedrooms · 1 bed · 1.5 baths,,65119142,Fabiënne,2016-03-30,"The Hague, Netherlands",86%,35%,f,1,,Wijk 25 Mariahoeve en Marlot,52.09165249098274,4.371841262781711,Entire home,Entire home/apt,2,1,$116.00,1,365,3,5.0
923198563636449925,previous scrape,Home in Den Haag · 3 bedrooms · 3 beds · 2.5 baths,,45065901,Isabelle,2015-09-25,"Rotterdam, Netherlands",N/A,N/A,f,2,,Wijk 26 Bezuidenhout,52.087151804848126,4.336809537353654,Entire home,Entire home/apt,6,3,,7,13,0,
923774465726112058,city scrape,Rental unit in Den Haag · ★4.33 · 2 bedrooms · 2 beds · 1 bath,,522522744,Guus-Jan,2023-06-28,,100%,87%,f,1,,Wijk 07 Scheveningen,52.10516032654916,4.278702669067671,Entire rental unit,Entire home/apt,4,2,$160.00,3,1125,12,4.33
923947130133985785,city scrape,Home in Den Haag · 3 bedrooms · 3 beds · 2 baths,,24628874,Kai,2014-12-08,Netherlands,100%,100%,f,1,,Wijk 13 Vogelwijk,52.0786343,4.2489899,Entire home,Entire home/apt,5,3,$325.00,7,15,0,
923947879272840819,city scrape,Rental unit in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,16038560,Riia,2014-05-27,"The Hague, Netherlands",100%,75%,f,1,,Wijk 32 Leyenburg,52.065654077049636,4.269938096452234,Entire rental unit,Entire home/apt,4,2,$130.00,4,30,3,5.0
924050050544243099,city scrape,Rental unit in Den Haag · Studio · 1 bed · 1 shared bath,,146369951,Sandhya,2017-08-16,"The Hague, Netherlands",N/A,N/A,f,3,,Wijk 37 Groente- en Fruitmarkt,52.0584687,4.302556399999999,Shared room in rental unit,Shared room,2,1,$225.00,1,365,0,
925202610965494894,city scrape,Home in Den Haag · 2 bedrooms · 4 beds · 2.5 baths,,6829301,Peter,2013-06-10,"The Hague, Netherlands",100%,0%,f,1,,Wijk 07 Scheveningen,52.1042956,4.275294,Entire home,Entire home/apt,4,4,$295.00,2,7,0,
925369937808584899,previous scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1 bath,,7280544,Manon,2013-07-04,Netherlands,N/A,40%,f,3,,Wijk 27 Stationsbuurt,52.07334311924049,4.316938286590338,Entire rental unit,Entire home/apt,2,1,,2,7,1,5.0
925822251891973626,city scrape,Home in Den Haag · ★4.83 · 2 bedrooms · 2 beds · 2 baths,,5997399,Agnes,2013-04-19,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 06 Van Stolkpark en Scheveningse Bosjes,52.103254300892104,4.286500592065421,Entire home,Entire home/apt,4,2,$250.00,2,3,6,4.83
926678694216950142,city scrape,Rental unit in Den Haag · 2 bedrooms · 2 beds · 1.5 baths,,333423948,Tim,2020-02-04,,100%,100%,f,1,,Wijk 22 Zeeheldenkwartier,52.08559286156655,4.2981663335689975,Entire rental unit,Entire home/apt,4,2,$229.00,2,30,2,5.0
927388928798627397,city scrape,Home in Den Haag · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,,90575684,Haiyun,2016-08-18,"The Hague, Netherlands",100%,98%,t,1,,Wijk 38 Laakkwartier en Spoorwijk,52.0578455,4.3233505,Entire home,Entire home/apt,6,3,$95.00,2,1125,26,5.0
928797161677342495,city scrape,Rental unit in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,148357837,Daphne,2017-08-30,"The Hague, Netherlands",100%,54%,f,1,,Wijk 26 Bezuidenhout,52.08549,4.34185,Entire rental unit,Entire home/apt,3,2,$100.00,4,365,4,5.0
930321272942197921,city scrape,Home in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,90916219,Maaike,2016-08-20,"The Hague, Netherlands",N/A,55%,f,2,,Wijk 07 Scheveningen,52.10802859880039,4.275874011218548,Entire home,Entire home/apt,4,1,$180.00,7,30,5,5.0
930548746229628240,city scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1 bath,,17777327,Josita,2014-07-07,"The Hague, Netherlands",80%,100%,f,1,,Wijk 08 Duindorp,52.088422871888675,4.258537330688461,Entire rental unit,Entire home/apt,2,1,$147.00,4,7,2,5.0
931724500604305550,previous scrape,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,14372526,Saskia,2014-04-16,"The Hague, Netherlands",N/A,83%,f,2,,Wijk 07 Scheveningen,52.10655322446185,4.277700994179386,Entire condo,Entire home/apt,2,1,$135.00,3,365,4,5.0
931898678774879002,previous scrape,Home in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 2 baths,,52641381,Laurens,2015-12-29,"The Hague, Netherlands",100%,75%,f,2,,Wijk 02 Belgisch Park,52.109735398800645,4.289627946996379,Entire home,Entire home/apt,4,2,$139.00,2,80,4,5.0
932598082241464361,city scrape,Home in Den Haag · ★4.75 · 6 bedrooms · 7 beds · 2 baths,,75067332,Eefje,2016-05-31,Netherlands,N/A,100%,f,1,,Wijk 16 Kraayenstein en Vroondaal,52.039611,4.218291,Entire home,Entire home/apt,9,7,$250.00,2,365,4,4.75
932649973739080409,city scrape,Cabin in Den Haag · ★4.59 · 1 bedroom · 1 bed · 1 bath,,96407015,Frans,2016-09-23,"The Hague, Netherlands",100%,100%,f,1,,Wijk 09 Geuzen- en Statenkwartier,52.1015614754351,4.278888594452908,Entire cabin,Entire home/apt,2,1,$110.00,2,365,17,4.59
